0455634,ミキ調剤薬局,1630801,（調基１）（か薬）（在薬）,東京都新宿区西新宿二丁目４番１号新宿ＮＳビル１階,03-3342-2388
0455642,一丁目いまくま薬局,1600022,（調基１）,東京都新宿区新宿一丁目１３番８号ビル２階,03-3358-6906
0455659,けやき薬局,1620041,（調基１）（在薬）,東京都新宿区早稲田鶴巻町５１８番地石川ビル１階,03-5291-8261
0455691,丸美屋薬局北新宿店,1690074,（調基１）（在薬）,東京都新宿区北新宿四丁目３２番１０号アストラル北新宿１階,03-5913-7695
0455717,だいまる薬局抜弁天,1620055,（調基１）,東京都新宿区余丁町８番地８トビル１階,03-6318-5778
0455725,ツイン薬局神楽坂店,1620825,（調基１）,東京都新宿区神楽坂三丁目４番地,03-6413-7391
0455733,フラワー薬局新宿店,1620067,（調基１）（在調）（在薬）,東京都新宿区富久町１３番１号ルコート新宿タワー２階,03-5366-1620
0455782,株式会社ハラダ薬局,1600023,（調基１）（か薬）（在薬）,東京都ハラダ薬局西新宿店新宿区西新宿五丁目１０番８号リージア西新宿１階,03-3374-1531
0455808,龍生堂薬局大久保店,1690073,（調基１）（地支体）（後発調２）（薬菌）（在調）（か薬）（在薬）,東京都新宿区百人町一丁目１５番１８号龍生堂大久保ビル１階,03-3364-4540
0455816,ヤマグチ薬局哲学堂店,1610031,（調基３イ）,東京都新宿区西落合二丁目２４番１６号,03-5996-1575
0455824,ヤマグチ薬局オペラシティ店,1631402,（調基１）,東京都新宿区西新宿三丁目２０番２号東京オペラシティビル２階２０２－①,03-5353-0390
0455832,コスモス薬局,1620056,（調基１）,東京都新宿区若松町３１番４号ンシア１階,03-5285-1139
0455857,中西薬局２丁目店,1690075,（調基１）（か薬）（在薬）,東京都新宿区高田馬場二丁目９番１号,03-3204-1246
0455923,アイファ薬局神楽坂店,1620825,（調基１）（地支体）（後発調１）（在調）（か薬）（在薬）,東京都新宿区神楽坂三丁目６番地ダビル２階,03-6457-5185
0455964,共創未来左門町薬局,1600017,（調基１）（地支体）（在調）（か薬）（在薬）,東京都新宿区左門町２０番地ィカルビル１階,03-5368-1522
0455980,新宿ユーアイ薬局,1600023,（調基１）（地支体）（在調）（か薬）（在薬）,東京都新宿区西新宿一丁目２４番１号エステック情報ビル地下１階,03-5324-5037
0456004,ユーアイ薬局新大久保店,1690073,（調基２）（在調）（か薬）（在薬）,東京都新宿区百人町二丁目１２番１０号ＡＭＸ百人町ビル１・２階,03-5348-7593
0456053,スギ薬局北新宿３丁目店,1690074,（調基１）（在調）（在薬）,東京都新宿区北新宿三丁目４番１号,03-5332-7991
0456061,さくら薬局目白店,1610033,（調基１）（地支体）（在調）（か薬）（在薬）,東京都新宿区下落合四丁目２６番１０号ライブ長谷部１階,03-3954-8600
0456079,日本調剤慶應堂薬局,1600016,（調基１）（地支体）（在調）（か薬）（在薬）,東京都新宿区信濃町３４番地１ンビル１階,03-3353-0365
0456095,さくら薬局飯田橋駅前店,1620822,（調基１）（在薬）,東京都新宿区下宮比町３番２号鉱ビル１階,03-3268-4410
0456103,さくら薬局四谷店,1600008,（調基１）（在調）（か薬）（在薬）,東京都新宿区四谷三栄町４番８号崎ビル１階,03-3358-1130
0456137,スギ薬局西新宿医大前店,1600023,（調基１）（地支体）（後発調１）（在調）（か薬）（在薬）,東京都新宿区西新宿八丁目５番１号村不動産西新宿共同ビル１階,03-5937-8381
0456145,なの花薬局たまち店,1620843,（調基１）（地支体）（在調）（か薬）（在薬）,東京都新宿区市谷田町一丁目１９番地ＳＰＣ市谷ビル１階,03-5225-6138
0456178,ミネ薬局新宿若松町店,1620056,（調基３イ）（在薬）,東京都新宿区若松町２３番９号,03-6380-3071
0456186,スギ薬局高田馬場店,1690075,（調基１）（地支体）（か薬）（在薬）,東京都新宿区高田馬場一丁目４番１５号三井生命高田馬場ビル１階,03-5155-8910
0456194,日生薬局西新宿店,1600023,（調基１）（地支体）（後発調１）（在調）（か薬）（在薬）,東京都新宿区西新宿八丁目４番１号ルコビル１階,03-6279-2138
0456202,ウェルパーク調剤薬局,1690074,（調基１）（地支体）（か薬）（在薬）,東京都新宿小滝橋店北新宿君嶋ビル２階,03-5348-8430
0456236,上落合２丁目薬局,1610034,（調基１）（後発調２）（か薬）（在薬）,東京都新宿区上落合二丁目２５番３号伊藤ビル１階,03-6908-6901
0456293,薬局わたなべファーマシー,1690075,（調基１）（か薬）（在薬）,東京都新宿区高田馬場一丁目２８番１９号リナート１０１,03-3200-6303
0456319,ヨシキ薬局山吹町店,1620801,（調基１）（地支体）（在調）（か薬）（在薬）,東京都新宿区山吹町３４８番地１階,03-6228-1589
0456327,矢野薬局,1610033,（調基１）（か薬）（在薬）,東京都新宿区下落合三丁目２２番１６号,03-3565-1448
0456343,ドラッグセイムス西新宿６丁目薬局,1600023,（調基１）（地支体）（在調）（か薬）（在薬）,東京都新宿区西新宿六丁目１６番６号タツミビル１階,03-6302-3293
0456350,ユーアイ薬局早稲田店,1620045,（調基１）（地支体）（在調）（か薬）（在薬）,東京都新宿区馬場下町６２番地１８,03-5287-1042
0456376,第二新宿調剤薬局,1620056,（調基１）（在薬）,東京都新宿区若松町２４番１０号ンベール若松町１０２－Ｂ,03-5287-1855
0456384,株式会社アガペ新宿薬局,1690074,（調基１）（在薬）,東京都新宿区北新宿二丁目２１番１号３階,03-5332-6957
0456392,スギ薬局新宿１丁目店,1600022,（調基１）（後発調１）（在薬）,東京都新宿区新宿一丁目３４番１１号ニューローレルビル１階,03-5368-2373
0456400,ナチュラルローソンクオール薬局,1600023,（調基１）（在薬）,東京都西新宿七新宿区西新宿七丁目２０番３号丁目店,03-5348-6689
0456459,若草薬局,1690075,（調基１）（後発調１）（在薬）,東京都新宿区高田馬場四丁目１０番１４号,03-6908-6318
0456467,かちどき薬局落合店パート２,1610032,（調基１）（か薬）（在薬）,東京都新宿区中落合二丁目４番２９号,03-3950-2001
0456475,あいの薬局,1690072,（調基１）（後発調２）（在薬）,東京都新宿区大久保二丁目１番２号ワゾブルーアンドウ１階,03-6233-8086
0456517,だいまる薬局余丁町,1620055,（調基１）,東京都新宿区余丁町６番地２１ル１階,03-6273-0532
0456525,たから薬局江戸川橋店,1620812,（調基１）（後発調１）（在薬）,東京都新宿区西五軒町１３番３号マンション１０３号室,03-5227-7018
0456541,ミキ薬局小滝橋通り店,1600023,（調基１）（在薬）,東京都新宿区西新宿七丁目５番１４号井上ビル１２号館１階,03-3371-9033
0456558,ぱぱす薬局新宿イーストサイドスクエア店新宿区新宿六丁目２７番３０号,1600022,（調基１）（在薬）,東京都（後発調１）第305516号新宿イーストサイドスクエア１階,03-5827-1412
0456566,薬局ラクトファーマシー,1620837,（調基１）（在薬）,東京都新宿区納戸町１３番地,03-5579-8083
0456608,アイ薬局神楽坂店,1620825,（調基１）（地支体）（在調）（か薬）（在薬）,東京都新宿区神楽坂六丁目８番地ビル２階,03-6280-8968
0456624,共創未来新宿西口薬局,1600023,（調基１）（後発調３）（在薬）,東京都新宿区西新宿一丁目５番１号ックカメラ新宿西口店５階,03-5909-7270
0456632,ナチュラルローソンクオール薬局,1600023,（調基１）（地支体）（後発調２）（在調）（か薬）（在薬）,東京都新宿駅西新宿区西新宿一丁目１３番１２号店西新宿昭和ビル１階,03-6911-1980
0456657,薬局トモズ新宿二丁目店,1600022,（調基１）（在薬）,東京都新宿区新宿二丁目５番１０号信ビル１階,03-5357-7141
0456665,大久保薬局,1690072,（調基１）（在薬）,東京都新宿区大久保二丁目２番１５号ＧＳハイム新大久保１０２号,03-6380-2354
0456681,田辺薬局新宿西口店,1630701,（調基１）（地支体）（在調）（か薬）（在薬）,東京都新宿区西新宿二丁目７番１号田急第一生命ビル１階,03-6911-2044
0456731,フリージア薬局北新宿店,1690074,（調基１）（後発調３）（在調）（在薬）,東京都新宿区北新宿三丁目２１番７号,03-5937-4143
0456756,レジーナ薬局東新宿店,1620055,（調基１）（か薬）（在薬）,東京都新宿区余丁町８番地６島屋抜弁天ビル１階,03-5919-1046
0456764,レジーナ薬局上落合店,1610034,（調基１）（か薬）（在薬）,東京都新宿区上落合一丁目３０番１８号ＣＵＢＩＸ１階,03-5332-3444(03-5332-3449)
0456798,西戸山みどり薬局,1690073,（調基１）,東京都新宿区百人町三丁目７番８号ビル１階,03-5937-0250
0456814,龍生堂薬局ワセダ東店,1690075,（調基１）（地支体）（後発調１）（薬菌）（在調）（か薬）（在薬）,東京都新宿区高田馬場一丁目６番１６号ユニオンビル１階,03-5291-7260
0456830,ココカラファイン薬局,1620065,（調基１）（地支体）（在調）（か薬）（在薬）,東京都曙橋店ル１階,03-6662-5740
0456848,日生薬局新若松町店,1620056,（調基３イ）（在調）（か薬）（在薬）,東京都新宿区若松町１０番１号ル１、２階,03-6273-9362
0456871,クオール薬局ビックカメラ新宿東口店,1600022,（調基１）（か薬）（在薬）,東京都新宿区新宿三丁目２９番１号１階,03-5379-7489
0456889,中川薬局西落合店,1610031,（調基３イ）（後発調２）（か薬）（在薬）,東京都新宿区西落合三丁目１番２２号そはらビル地下１階,03-6914-4871
0456897,薬局くすりの福太郎飯田橋店,1620824,（調基３ロ）（後発調１）（在薬）,東京都新宿区揚場町２番１６号文堂ビル１階,03-5227-5229
0456913,共創未来中落合薬局,1610032,（調基３ロ）（後発調１）（在調）（か薬）（在薬）,東京都新宿区中落合二丁目４番２８号中西屋ビル,03-3954-8088
0456921,かちどき薬局センター店,1630605,（調基１）（か薬）（在薬）,東京都新宿区西新宿一丁目２５番１号新宿センタービル５階,03-3344-5633
0456939,ニュクス薬局,1600021,（調基１）（後発調３）（在薬）,東京都新宿区歌舞伎町二丁目３８番１号三実ビル１階,03-5272-1991
0456962,クリエイト薬局新宿早稲田店,1620045,（調基１）（在薬）,東京都新宿区馬場下町１番地１,03-5292-5141
0456970,クリエイト薬局新宿市ヶ谷店,1620843,（調基１）（在薬）,東京都新宿区市谷田町一丁目１９番地,03-5227-8322
0456988,クリエイト薬局新宿市谷田町店,1620843,（調基１）（在薬）,東京都新宿区市谷田町一丁目２番地,03-3269-2271
0456996,なつめ薬局高田馬場店,1690075,（調基１）（後発調２）（在薬）,東京都新宿区高田馬場二丁目１４番２７号高橋ビル１階,03-6205-6289(050-3418-1399)
0457002,サノ薬局,1690073,（調基１）,東京都新宿区百人町三丁目６番１７号,03-3371-3354
0457028,共創未来中井駅前薬局,1610034,（調基１）（地支体）（後発調１）（在調）（か薬）（在薬）,東京都新宿区上落合二丁目１８番９号,03-6279-2301
0457036,龍生堂薬局アイランドタワー店,1631301,（調基１）（地支体）（後発調２）（在調）（か薬）（在薬）,東京都新宿区西新宿六丁目５番１号宿アイランドタワー１階,03-5325-6870
0457044,ひまわり薬局,1600022,（調基１）,東京都新宿区新宿一丁目３番５号ビル２０５,03-5341-4545
0457051,訪問薬樹薬局飯田橋,1620822,（調基１）（地支体）（薬菌）（在調）（か薬）（在薬）,東京都新宿区下宮比町３番１号ビル２階,03-5225-2611
0457069,一般社団法人新宿区薬剤師会会営センター薬新宿区新宿七丁目２６番４号,1600022,（調基１）,東京都１局階,03-3208-1632
0457077,レジーナ薬局新宿店,1600022,（調基１）（地支体）（在調）（か薬）（在薬）,東京都新宿区新宿四丁目２番２１号模ビル２階,03-5919-6681
0457093,ミキ薬局河田町店,1620054,（調基１）（地支体）（か薬）（在薬）,東京都新宿区河田町１１番１１号町ワダビル,03-3358-5703
0457127,スマイル薬局神楽坂店,1620825,（調基１）（後発調２）（か薬）（在薬）,東京都新宿区神楽坂三丁目２番地８,03-5227-5981
0457135,抜弁天薬局,1620055,（調基１）（か薬）（在薬）,東京都新宿区余丁町８番地１６ディトピア１階,03-5369-2533
0457143,プラザ薬局新宿２号店,1600023,（調基２）（後発調１）（在薬）,東京都新宿区西新宿一丁目１１番１１号河野ビル２階,03-6302-0480
0457150,ファーコス薬局新宿,1690072,（調基１）（地支体）（薬菌）（在調）（か薬）（在薬）,東京都新宿区大久保二丁目１８番１２号鈴長ビル１階、地下１階,03-5155-0565
0457168,ことぶき薬局目白店,1610033,（調基１）（後発調２）（在薬）,東京都新宿区下落合四丁目２０番２０号１０１,03-6908-1381
0457176,レジーナ薬局西新宿店,1600023,（調基１）（地支体）（在調）（か薬）（在薬）,東京都新宿区西新宿一丁目１５番６号ゴールドビル１階,03-5909-4195
0457184,さくら薬局中井店,1610034,（調基１）（後発調１）（在調）（在薬）,東京都新宿区上落合二丁目１８番１２号レーヌ木下１０２号,03-3362-8061
0457192,さくら薬局神楽坂店,1620825,（調基１）（地支体）（在調）（か薬）（在薬）,東京都新宿区神楽坂六丁目２４番地楽坂ビル１階,03-5261-8807
0457218,西新宿薬局,1690073,（調基１）,東京都新宿区百人町一丁目２４番４号,03-6908-9370
0457226,ケイワ薬局落合店,1610034,（調基１）（地支体）（在調）（か薬）（在薬）,東京都新宿区上落合一丁目１番４号木ビル１階,03-5338-5631
0457234,ケイワ薬局高田馬場店,1690075,（調基１）（地支体）（在調）（か薬）（在薬）,東京都新宿区高田馬場四丁目４番１８号工藤ビル１階,03-3360-7950
0457259,面影橋薬局,1690051,（調基１）（在薬）,東京都新宿区西早稲田三丁目１７番２３号サンファミール西早稲田１階,03-3207-6777
0457275,ことぶき薬局新宿余丁町店,1620055,（調基１）（在薬）,東京都新宿区余丁町１０番地１０余丁町ビル１０２,03-6273-0725
0457283,薬局トモズ高田馬場店,1690075,（調基１）（在薬）,東京都新宿区高田馬場三丁目１２番２号高田馬場ＯＣビル１階,03-5337-7785
0457291,薬ヒグチ調剤薬局パークタワー店,1600023,（調基１）（か薬）（在薬）,東京都新宿区西新宿三丁目７番１号宿パークタワー地下１階,03-5323-4311
0457309,薬ヒグチ調剤薬局四谷駅前店,1600004,（調基１）（地支体）（在調）（か薬）（在薬）,東京都新宿区四谷一丁目２番地５チ四谷ビル２階,03-3353-3452
0457317,薬ヒグチ薬局新宿御苑前店,1600022,（調基１）（地支体）（か薬）（在薬）,東京都新宿区新宿一丁目１９番６号イエスビル１階,03-5919-7727
0457325,西垣薬局,1600023,（調基１）,東京都新宿区西新宿六丁目６番２号ルトン東京Ｂ１Ｆ,03-3346-9939
0457333,あかぎ薬局,1620803,（調基１）（後発調１）,東京都新宿区赤城下町１４番地,03-5261-3274
0457341,カワダ薬局,1620054,（調基１）（地支体）（在調）（か薬）（在薬）,東京都新宿区河田町１１番７号ＳＴビル,03-5366-5780
0457358,アイン薬局大久保店,1600021,（調基３ロ）（後発調１）（在調）（か薬）（在薬）,東京都新宿区歌舞伎町二丁目３９番７号ＯＫビル１階,03-6457-6985
0457374,ケアマーク百人町薬局,1690073,（調基１）（地支体）（後発調１）（在調）（か薬）（在薬）,東京都新宿区百人町二丁目９番１４号ミズホアルファビル１階,03-3365-6280
0457382,アイン薬局西新宿店,1630023,（調基３ロ）（後発調２）（在調）（か薬）（在薬）,東京都新宿区西新宿六丁目５番１号宿アイランドタワー西棟,03-5323-4333
0457390,アイン薬局新大久保店,1690073,（調基１）（地支体）（在調）（か薬）（在薬）,東京都新宿区百人町三丁目２１番１８号新宿高瀬ビル１階,03-5330-8021
0457408,アリス薬局早稲田店,1620041,（調基１）（地支体）（後発調２）（か薬）（在薬）,東京都新宿区早稲田鶴巻町５１９番地洛陽ビル１ＦＷ,03-5291-7300
0457424,スギ薬局新宿若松町店,1620056,（調基１）（在薬）,東京都新宿区若松町２８番２２号ビル１階,03-6278-9812
0457432,四谷いちょう薬局,1600004,（調基１）（後発調１）,東京都新宿区四谷四丁目７番地５ビル３階,03-6380-4585
0457440,アイン薬局ＮＥＷｏＭａｎ新宿店,1600022,（調基１）（地支体）（後発調３）（在調）（か薬）（在薬）,東京都新宿区新宿四丁目１番６号新宿ミライナタワー７階,03-5315-4960
0457465,稲垣薬局新宿店,1690073,（調基１）,東京都新宿区百人町二丁目５番８号研ビル１階,03-5937-2383
0457473,第二健康プラザ薬局,1600021,（調基３イ）（後発調１）,東京都新宿区歌舞伎町二丁目４４番１号健康プラザハイジア１階,03-6228-0618
0457507,薬局マツモトキヨシ中井駅前店,1610034,（調基１）（後発調２）（在薬）,東京都新宿区上落合二丁目１７番１３号シェルブルー上落合１階,03-5338-2203
0457515,薬局マツモトキヨシ神楽坂店,1620825,（調基１）（後発調２）（在薬）,東京都新宿区神楽坂二丁目１０番地楽ヒルズ１階,03-3260-0582
0457523,龍生堂薬局新宿西口店,1600023,（調基１）（地支体）（後発調１）（在調）（か薬）（在薬）,東京都新宿区西新宿一丁目西口地下街１号小田急エース北館,03-5989-0566
0457531,龍生堂薬局大久保２号店,1690073,（調基１）（薬菌）,東京都新宿区百人町一丁目１５番１８号龍生堂大久保ビル２階,03-6279-3851
0457564,アイセイ薬局富久店,1620067,（調基１）（地支体）（後発調２）（在調）（か薬）（在薬）,東京都新宿区富久町１７番２号,03-5366-6116
0457572,茜調剤薬局市ヶ谷店,1620843,（調基１）,東京都新宿区市谷田町二丁目３１番地１ＭＴビル１階,03-6265-3566
0457580,クレヨン薬局神楽坂店,1620805,（調基１）（地支体）（後発調１）（か薬）（在薬）,東京都新宿区矢来町５７番地ゥ神楽坂１階,03-5206-6931
0457598,プロン薬局西新宿店,1600023,（調基１）（在薬）,東京都新宿区西新宿七丁目１１番３号,03-3363-4770
0457606,アーク薬局新宿御苑店,1600022,（調基１）,東京都新宿区新宿二丁目４番１号２宮廷マンション１０８号,03-5362-3309
0457614,地蔵通り薬局,1620811,（調基１）（地支体）（後発調３）（在調）（か薬）（在薬）,東京都新宿区水道町２番地２１階,03-3235-0543
0457622,ひかり薬局,1690072,（調基１）（地支体）（在調）（か薬）（在薬）,東京都新宿区大久保二丁目６番１７号シルバープラザ新宿第２１０１号,03-3209-7661
0457630,あけぼの薬局,1620065,（調基１）（地支体）（か薬）（在薬）,東京都新宿区住吉町２番１８号四谷１０４,03-3358-6388
0457648,ウエルシア薬局新宿牛込店,1620853,（調基１）（在薬）,東京都新宿区北山伏町１番２号ロイヤル新宿区北山伏町ビル１階,03-5229-6770
0457655,そうごう薬局東新宿駅前店,1600022,（調基１）（地支体）（後発調３）（か薬）（在薬）,東京都新宿区新宿七丁目２７番１２号コンフォリア東新宿ステーションフロント１階,03-6273-8391
0457663,調剤薬局ツルハドラッグ,1610034,（調基１）（在薬）,東京都新宿上落合店ＦＬＡＭＰビル１階,03-5338-9440
0457671,ミキ薬局本店,1620056,（調基２）（か薬）（在薬）,東京都新宿区若松町９番９号ームズ新宿若松町１階,03-3354-0155
0457689,ヤマグチ薬局西新宿店,1630504,（調基１）（後発調１）,東京都新宿区西新宿一丁目２６番２号新宿野村ビル５階,03-5339-3321
0457697,あつみ薬局早稲田店,1690051,（調基１）（地支体）（後発調３）（在調）（か薬）（在薬）,東京都新宿区西早稲田三丁目１２番４号サンハイツ早稲田１０２号,03-6273-9144
0457705,日生薬局夏目坂上店,1620056,（調基１）（在薬）,東京都新宿区若松町３３番６号,03-6205-6810
0457713,アイランド薬局西早稲田店,1690075,（調基１）（後発調２）,東京都新宿区高田馬場一丁目１番１号メトロシティ西早稲田１階,03-5291-6689
0457721,たけのこ薬局目白店,1610033,（調基１）,東京都新宿区下落合四丁目２３番１８号ロングストン落合ビル１階,03-5906-5471
0457739,たんぽぽ薬局神楽坂店,1620812,（調基１）（後発調３）,東京都新宿区西五軒町１０番１号ビル１階,03-5579-2368
0457747,クリエイト薬局新宿若松町店,1620056,（調基１）（在薬）,東京都新宿区若松町３２番１号小島屋１階,03-5155-3585
0457754,東新宿クリア薬局,1600022,（調基１）（後発調１）（か薬）（在薬）,東京都新宿区新宿六丁目２８番１１号ライオンズマンション新宿１０１,03-6457-3407
0457762,日本調剤神楽坂薬局,1620825,（調基１）（後発調３）（在薬）,東京都新宿区神楽坂六丁目４２番地楽坂喜多川ビル１階,03-5579-8378
0457788,薬局くすりの福太郎市谷田町店,1620843,（調基１）（在薬）,東京都新宿区市谷田町二丁目２番地５ニッセイ市ヶ谷田町ビル１階,03-5206-3429
0457796,有限会社伊賀薬局,1600023,（調基１）（在薬）,東京都新宿区西新宿五丁目５番１号・パークハウス西新宿タワー６０１０６,03-3372-0789
0457804,やまぶき薬局,1620801,（調基１）（在薬）,東京都新宿区山吹町３３５番地ル１階,03-3266-0611
0457812,つばさ薬局新宿店,1600022,（調基１）（地支体）（後発調１）（在調）（か薬）（在薬）,東京都新宿区新宿二丁目１５番１号場ビル１階,03-5366-4915
0457820,健康福祉薬局百人町店,1690073,（調基１）,東京都新宿区百人町二丁目５番８号,03-6908-6732
0457838,薬局マツモトキヨシ新宿三丁目Ｐａｒｔ２新宿区新宿三丁目１７番２号,1600022,（調基１）（後発調２）（在薬）,東京都ヒ店ューリック新宿三丁目ビル１階,03-3226-8870
0457846,北町薬局,1620833,（調基１）（在薬）,東京都新宿区箪笥町２５番地１階,03-6457-5079
0457853,フィレールメディカル早稲田薬局,1620045,（調基１）（在薬）,東京都新宿区馬場下町９番地ビル早稲田１０１,03-6302-1271
0457861,日本調剤四谷薬局,1600004,（調基１）（在薬）,東京都新宿区四谷一丁目２番地ル１階,03-6709-9159
0457879,プラザ薬局,1600023,（調基２）,東京都新宿区西新宿一丁目１１番１２号イクタビル６階,03-3343-8278
0550079,株式会社伊吹堂薬局,1120012,（調基１）,東京都文京区大塚三丁目１０番３号,03-3941-0447
0550186,株式会社保生堂薬局,1130021,（調基１）（地支体）（後発調１）（在調）（か薬）（在薬）,東京都文京区本駒込四丁目８番７号,03-3823-0020
0551184,水明堂薬局,1130021,,東京都文京区本駒込五丁目１番１号,03-3941-4471
0551333,有限会社ダルマ薬局,1130031,（調基１）（地支体）（か薬）（在薬）,東京都文京区根津二丁目１５番１５号,03-3828-1380
0551374,竹内調剤薬局,1130034,（調基１）（地支体）（か薬）（在薬）,東京都文京区湯島四丁目１番２１号,03-3816-5891
0551614,株式会社紫山堂薬局,1120002,（調基１）（か薬）（在薬）,東京都小石川店小石川４丁目ビル１０２,03-3814-0768
0551705,木下薬局,1120012,（調基１）（在薬）,東京都文京区大塚四丁目１番１５号,03-3941-3551
0551721,芙蓉堂薬局,1130033,（調基１）（か薬）（在薬）,東京都文京区本郷四丁目２番１号,03-3816-2410
0551788,大島薬局,1130034,（調基１）（か薬）,東京都文京区湯島三丁目４１番３号,03-3831-2961
0551812,さくら薬局湯島店,1130034,（調基１）（在調）（か薬）（在薬）,東京都文京区湯島三丁目３８番１２号野口ビル１階,03-3832-5265
0551820,康和薬局,1120012,,東京都文京区大塚四丁目３９番９号,03-3941-1984
0551846,薬局文京ファーマシー,1120003,（調基１）（在薬）,東京都文京区春日二丁目２４番１２号,03-3811-0196
0551887,不二薬局,1130024,（調基１）（か薬）（在薬）,東京都文京区西片二丁目２５番８号,03-3811-4451
0551960,にしすが水野薬局,1130032,（調基３ロ）（後発調１）（在調）（か薬）（在薬）,東京都文京区弥生一丁目５番８号０,03-5684-7756
0552026,カイエイ薬局,1130022,（調基１）（後発調１）（か薬）（在薬）,東京都文京区千駄木五丁目５０番１号,03-3828-8833
0552117,高島堂薬局,1130033,（調基１）,東京都文京区本郷五丁目２４番４号,03-3811-1657
0552208,伊吹堂薬局水道店,1120005,（調基１）（在薬）,東京都文京区水道二丁目１４番７号,03-3946-6173
0552224,紫山堂調剤薬局,1120013,（調基１）（か薬）（在薬）,東京都文京区音羽一丁目２０番１４号ＭＢＳ音羽ビル１階,03-3947-4310
0552273,水野薬局,1130034,（調基３ロ）（か薬）（在薬）,東京都文京区湯島四丁目１番２４号下１階・１階・２階,03-5684-7755
0552315,テート薬局,1130031,（調基１）（在薬）,東京都文京区根津二丁目３４番２３号,03-3821-4176
0552331,クラフト薬局向丘店,1130023,（調基３ロ）（後発調１）（か薬）（在薬）,東京都文京区向丘二丁目１４番９号田ビル,03-3822-7211
0552349,本駒込調剤薬局,1130021,（調基１）（在薬）,東京都文京区本駒込五丁目４５番４号テリービル１階,03-5685-3619
0552380,好仁会薬局,1130034,（調基１）（在薬）,東京都文京区湯島四丁目１番２２号和ビル１階、２階,03-3812-4085
0552398,スエヤス調剤薬局文京店,1130022,（調基１）（か薬）（在薬）,東京都文京区千駄木五丁目４９番４号作田ビル１０２号,03-3828-8177
0552422,サンアロー文京薬局,1130032,（調基１）（在薬）,東京都文京区弥生一丁目６番５号,03-5684-2790
0552489,本郷三丁目薬局,1130033,（調基１）（在調）（在薬）,東京都文京区本郷三丁目３番１２号・Ｓビル１階,03-5800-0683
0552521,平成調剤薬局,1130031,（調基１）（地支体）（在調）（か薬）（在薬）,東京都文京区根津一丁目１６番９号ウンシップ文京根津１０５号室,03-5685-1023
0552562,田中トシ子薬局,1120003,（調基１）（在薬）,東京都文京区春日二丁目１０番１９号ライオンズマンション小石川第二１０２号,03-3816-7363
0552604,三幸堂薬局,1130024,（調基１）（在薬）,東京都文京区西片二丁目１８番１６号,03-3812-2465
0552612,ミドリ薬局,1130033,（調基１）（在薬）,東京都文京区本郷六丁目２番２号ビル１階,03-5802-3616
0552638,みその薬局,1130033,（調基１）（在薬）,東京都文京区本郷四丁目２５番１２号,03-3811-5320
0552646,スドウ薬局,1130001,（調基１）（か薬）（在薬）,東京都文京区白山一丁目２０番１７号,03-3811-3334
0552695,本郷薬局,1130033,（調基１）,東京都文京区本郷二丁目３９番７号,03-5684-5657
0552794,白山薬局,1120001,（調基１）（地支体）（後発調１）（在調）（か薬）（在薬）,東京都文京区白山五丁目１７番１０号,03-3941-1450
0552828,カテイ堂薬局,1130001,（調基１）（後発調２）（か薬）（在薬）,東京都文京区白山一丁目８番６号,03-3811-5843
0552851,オアシス薬局,1130033,（調基１）（後発調１）（か薬）,東京都文京区本郷三丁目３２番７号,03-5804-3129
0552869,本田薬局一丁目店,1120015,（調基１）（地支体）（後発調１）（在調）（か薬）（在薬）,東京都文京区目白台一丁目２３番６号,03-3944-5474
0552893,今尾薬局,1130033,（調基１）（在薬）,東京都文京区本郷四丁目６番３号,03-3811-4033
0552919,虎薬局,1130032,（調基１）（地支体）（在調）（か薬）（在薬）,東京都文京区弥生一丁目５番１２号,03-3812-0063
0552935,丸山町薬局,1120011,（調基３ロ）（在調）（在薬）,東京都文京区千石三丁目３７番１４号アテック千石ビル１階,03-5978-9333
0552976,寿々薬局,1130021,（調基１）（地支体）（在調）（か薬）（在薬）,東京都文京区本駒込一丁目１番８号,03-5689-4644
0553016,アップル薬局千駄木店,1130022,（調基１）（在調）（か薬）（在薬）,東京都文京区千駄木五丁目４９番３号ベレーザ千駄木１０１,03-5685-5891
0553057,和同会薬局湯島店,1130034,（調基１）（地支体）（か薬）（在薬）,東京都文京区湯島一丁目８番４号ビル１階,03-5684-3939
0553099,白山駅前薬局,1120001,（調基１）（地支体）（か薬）（在薬）,東京都文京区白山五丁目３６番９号和ビル１階,03-5805-1886
0553149,松田薬局,1130001,（調基１）（在薬）,東京都文京区白山一丁目２５番１５号,03-3811-4496
0553230,アーク薬局,1130021,（調基１）（後発調２）（か薬）（在薬）,東京都文京区本駒込六丁目１番１９号石田ビル１０２号,03-3947-7076
0553271,あかね薬局,1120012,（調基１）（地支体）（後発調１）（在調）（か薬）（在薬）,東京都文京区大塚四丁目４５番１０号,03-3945-4308
0553289,日生薬局御茶ノ水店,1130033,（調基３イ）（在調）（か薬）（在薬）,東京都文京区本郷三丁目２番２０号Ｋビル,03-5840-8826
0553321,小野沢薬局,1120015,（調基１）（在薬）,東京都文京区目白台二丁目１４番１３号弥生マンション目白台１階,03-5978-3212
0553339,リボーン薬局千駄木店,1130022,（調基１）（在薬）,東京都文京区千駄木二丁目４３番２号千駄木ビル１階,03-5815-8731
0553347,恵愛堂薬局,1120012,（調基１）（後発調１）（か薬）（在薬）,東京都文京区大塚五丁目４０番１８号友成フォーサイトビル３階,03-5319-4193
