1159144,きぼう薬局　大森北店,1430016,（調基１）（地支体）（後発調１）（か薬）（在薬）,東京都大田区大森北五丁目１０番１５号ＴＳビル１階,03-5767-6964,"Ota-ku, Tokyo Omorikita Chome No. 10 No. 15 TS building the first floor"
1159169,アイランド薬局　下丸子店,1460092,（調基１）（在薬）,東京都大田区下丸子三丁目８番８号ビークルコート１階,03-3758-1189,"Ota-ku, Tokyo Shimomaruko Third Street No. 8 No. 8 vehicle coat the first floor"
1159177,株式会社　森田薬局,1440051,（調基１）（地支体）（か薬）（在薬）,東京都大田区西蒲田六丁目３２番１２号,03-3731-4319,"Ota-ku, Tokyo Nishikamata 6-chome 32 No. 12 No."
1159193,すばる中央薬局南雪谷店,1450066,（調基１）（後発調２）（在薬）,東京都大田区南雪谷二丁目１０番７号１０１,03-5754-3410,"Ota-ku, Tokyo Minamiyukigaya chome No. 10 No. 7 101"
1159201,ゆりかご薬局,1430024,（調基１）,東京都大田区中央四丁目３２番５号,03-6429-8598,"Ota-ku, Tokyo center chome # 32 No. 5"
1159219,ハナブサ薬局　２号店,1430023,（調基３イ）（か薬）（在薬）,東京都大田区山王三丁目１７番１４号,03-6809-9302,"Ota-ku, Tokyo Sanno Third Street No. 17 No. 14"
1159227,児玉薬局,1440032,（調基１）（か薬）（在薬）,東京都大田区北糀谷一丁目１１番１３号,03-3741-7312,"Ota-ku, Tokyo Kitakojiya chome No. 11 No. 13"
1159235,サンドラッグ　大岡山薬局,1450062,（調基１）（後発調１）（在薬）,東京都大田区北千束一丁目４４番３号,03-5731-8487,"Ota-ku, Tokyo Kitasenzoku chome 44th No. 3"
1159250,ひろみ薬局　中央店,1430024,（調基１）（在調）（か薬）（在薬）,東京都大田区中央七丁目１５番１２号プラムテラスＩｋｅｇａｍｉ,03-3751-8060,"Ota-ku, Tokyo central seven-chome, No. 15, No. 12 Plum terrace Ikegami"
1159268,日本調剤　大森駅前薬局,1430016,（調基１）（地支体）（後発調２）（在調）（か薬）（在薬）,東京都大田区大森北一丁目９番７号旭ビル１階,03-5753-2080,"Ota-ku, Tokyo Omorikita chome No. 9 7 GoAsahi building the first floor"
1159276,そうごう薬局　蒲田駅西口店,1440051,（調基１）（地支体）（後発調１）（在調）（か薬）（在薬）,東京都大田区西蒲田七丁目４４番６号パシフィックタワー１階,03-5711-7101,"Ota-ku, Tokyo Nishikamata seven-chome 44th No. 6 Pacific Tower first floor"
1159284,としま薬局,1430016,（調基１）,東京都大田区大森北三丁目５番２号京浜マンション１階,03-6459-6885,"Ota-ku, Tokyo Omorikita Third Street No. 5 No. 2 Keihin apartment 1 floor"
1159292,ココカラファイン薬局Ｌｕｚ大森店,1430016,（調基１）（後発調２）（在薬）,東京都大田区大森北一丁目１０番１４号Ｌｕｚ大森１階,03-5767-7047,"Ota-ku, Tokyo Omorikita chome No. 10 No. 14 Luz Omori the first floor"
1159318,大森中央調剤薬局,1430024,（調基１）（地支体）（か薬）（在薬）,東京都大田区中央四丁目３２番９号,03-3777-6331,"Ota-ku, Tokyo center chome No. 32 No. 9"
1159326,スマイル薬局　西糀谷店,1440034,（調基１）（地支体）（在調）（か薬）（在薬）,東京都大田区西糀谷四丁目１４番１８号コーポ中村１階,03-3742-3590,"Ota-ku, Tokyo Nishikojiya chome 14th No. 18 corporate Nakamura first floor"
1159359,さくら薬局　萩中店,1440047,（調基１）（地支体）（後発調１）（在調）（か薬）（在薬）,東京都大田区萩中二丁目９番３号萩中田中ビル１階,03-5736-0300,"Ota-ku, Tokyo Haginaka chome No. 9 No. 3 Haginaka Tanaka building the first floor"
1159367,さくら薬局　萩中２号店,1440047,（調基１）（後発調２）（か薬）（在薬）,東京都大田区萩中二丁目９番１号,03-3744-1500(03-6423-7856),"Ota-ku, Tokyo Haginaka chome No. 9 No. 1"
1159391,しばた薬局,1440031,（調基１）（地支体）（後発調１）（か薬）（在薬）,東京都大田区東蒲田二丁目３０番１２号,03-3735-3421,"Ota-ku, Tokyo Higashikamata chome No. 30 No. 12"
1159425,エース薬局　大森店,1430024,（調基１）（地支体）（後発調１）（在調）（か薬）（在薬）,東京都大田区中央六丁目２５番１１号,03-6277-2493,"Ota-ku, Tokyo center 6-chome No. 25, No. 11"
1159441,イムノファーマシー雑色薬局,1440055,（調基１）（後発調１）（在薬）,東京都大田区仲六郷二丁目３８番５号,03-5710-2656,"Ota-ku, Tokyo Nakarokugo chome No. 38 No. 5"
1159466,一般社団法人　蒲田薬局,1440052,（調基１）,東京都大田区蒲田四丁目３８番５号,03-3732-1291,"Ota-ku, Tokyo Kamata chome No. 38 No. 5"
1159474,日本調剤　蒲田中央薬局,1440052,（調基１）（地支体）（後発調３）（在調）（か薬）（在薬）,東京都大田区蒲田四丁目２３番１５号ＮＪｐｌａｃｅ１階,03-5714-4350,"Ota-ku, Tokyo Kamata chome No. 23 No. 15 NJplace1 floor"
1159482,スパーテル薬局　南せんぞく,1450063,（調基１）（地支体）（後発調３）（在調）（か薬）（在薬）,東京都大田区南千束一丁目１番６号南千束山本ビル１階,03-5788-2322,"Ota-ku, Tokyo Minamisenzoku chome No. 1 No. 6 Minamisenzoku Yamamoto building the first floor"
1159508,夫婦橋薬局　蒲田４丁目店,1440052,（調基１）（地支体）（在調）（か薬）（在薬）,東京都大田区蒲田四丁目１８番２２号,03-3737-1086,"Ota-ku, Tokyo Kamata chome No. 18 No. 22"
1159516,ムラマツ薬局,1440043,（調基１）,東京都大田区羽田三丁目３番１２号,03-6423-7874,"Ota-ku, Tokyo Haneda Third Street No. 3 No. 12"
1159532,日本調剤　南久が原薬局,1460084,（調基１）（地支体）（後発調３）（在調）（か薬）（在薬）,東京都大田区南久が原二丁目８番３号ライオンズマンション久が原駅前１０１,03-5741-2385,"Lions Mansion Ota-ku, Tokyo Minamikugahara chome No. 8 No. 3 Kugahara Station 101"
1159540,あんず薬局　蒲田店,1440051,（調基１）,東京都大田区西蒲田七丁目２２番４号阿部ビル１階,03-6715-9723,"Ota-ku, Tokyo Nishikamata seven-chome # 22 No. 4 Abe building the first floor"
1159557,六郷駅前薬局,1440055,（調基１）（在薬）,東京都大田区仲六郷四丁目２２番１号日本エレパーツビル１階,03-6424-9573,"Ota-ku, Tokyo Nakarokugo chome # 22 No. 1 Japan Jer parts building the first floor"
1159565,たくみ薬局,1450071,（調基１）（地支体）（後発調１）（在調）（か薬）（在薬）,東京都大田区田園調布五丁目３４番１１号,03-3721-6228,"Ota-ku, Tokyo Den-en Chofu Chome No. 34, No. 11"
1159573,有限会社　ユタカ薬局,1450064,（調基１）（在調）（か薬）（在薬）,東京都大田区上池台二丁目３１番１５号,03-3728-3821,"Ota-ku, Tokyo Kamiikedai chome No. 31 No. 15"
1159607,トキ調剤薬局,1440051,（調基１）（地支体）（在調）（か薬）（在薬）,東京都大田区西蒲田七丁目５１番５号第一オーキッドハイツ１階,03-5713-1868,"Ota-ku, Tokyo Nishikamata seven-chome No. 51 first Orchid Heights first floor of No. 5"
1159615,ファーコス薬局　あい,1430016,（調基１）（地支体）（後発調１）（薬菌）（在調）（か薬）（在薬）,東京都大田区大森北二丁目４番１０号Ｐ２ビル１階,03-5762-8226,"Ota-ku, Tokyo Omorikita chome No. 4 No. 10 P2 building the first floor"
1159649,日本調剤　大森山王薬局,1430023,（調基１）（地支体）（在調）（か薬）（在薬）,東京都大田区山王一丁目４番１号木村ビル１階,03-5746-3931,"Ota-ku, Tokyo Sanno chome No. 4 No. 1 Kimura building the first floor"
1159680,アルマ薬局,1440051,（調基１）（地支体）（か薬）（在薬）,東京都大田区西蒲田六丁目３４番８号大林ビル１階,03-3732-1480,"Ota-ku, Tokyo Nishikamata 6-chome 34th No. 8 Obayashi building the first floor"
1159706,薬樹薬局　梅屋敷,1440052,（調基３イ）（後発調１）（在調）（か薬）（在薬）,東京都大田区蒲田二丁目７番１号第五山田ビル１階１０２号室,03-5714-4921,"Ota-ku, Tokyo Kamata chome 7 No. 1 No. 50 Yamada building the first floor 102 Room No."
1159748,みべ薬局,1450065,（調基１）（か薬）（在薬）,東京都大田区東雪谷五丁目２７番１４号,03-3729-9804,"Ota-ku, Tokyo Higashiyukigaya Chome No. 27 No. 14"
1159763,げんき薬局　西蒲田店,1440051,（調基１）（地支体）（在調）（か薬）（在薬）,東京都大田区西蒲田六丁目３５番１３号マンショングローリー１階,03-6715-7058,"Ota-ku, Tokyo Nishikamata 6-chome No. 35 No. 13 apartment Glory the first floor"
1159789,なの花薬局　武蔵新田店,1460083,（調基３ロ）（か薬）（在薬）,東京都大田区千鳥二丁目２７番２号,03-6715-2156,"Ota-ku, Tokyo staggered chome No. 27 No. 2"
1159797,ミネ薬局　大森店,1430023,（調基１）,東京都大田区山王二丁目３番１４号井門山王ビル１階,03-3771-0611,"Ota-ku, Tokyo Sanno chome No. 3 No. 14 Ido Sanno building the first floor"
1159805,薬局ミドリ・ファーマシー　石川台店,1450065,（調基１）（地支体）（か薬）（在薬）,東京都大田区東雪谷二丁目１８番９号－１０４,03-3727-9974,"Ota-ku, Tokyo Higashiyukigaya chome 18th No. 9 -104"
1159813,ポート薬局,1460085,（調基１）（在調）（か薬）（在薬）,東京都大田区久が原三丁目３６番１２号,03-5747-3030,"Ota-ku, Tokyo Kugahara Third Street No. 36, No. 12"
1159821,ハートフル薬局　東六郷店,1440046,（調基１）（地支体）（在調）（か薬）（在薬）,東京都大田区東六郷一丁目１番４号ベルソレイユ１階,03-5713-7723,"Ota-ku, Tokyo Higashirokugo chome No. 1 No. 4 bell Soleil first floor"
1159839,スギ薬局　南馬込店,1430025,（調基１）（地支体）（後発調１）（か薬）（在薬）,東京都大田区南馬込六丁目２１番３号,03-5746-3370,"Ota-ku, Tokyo Minamimagome 6-chome No. 21 No. 3"
1159847,クローバーリーフ薬局,1460083,（調基１）（地支体）（在調）（か薬）（在薬）,東京都大田区千鳥一丁目１６番４号アメニティハウス１０１,03-6410-2013,"Ota-ku, Tokyo staggered chome 16th No. 4 amenities House 101"
1159862,大岡山調剤薬局,1450062,（調基１）（地支体）（か薬）（在薬）,東京都大田区北千束一丁目４８番１号,03-6421-1748,"Ota-ku, Tokyo Kitasenzoku chome 48th No. 1"
1159888,マコト薬局,1440055,（調基１）（地支体）（か薬）（在薬）,東京都大田区仲六郷二丁目２６番２号,03-3738-6508,"Ota-ku, Tokyo Nakarokugo chome No. 26 No. 2"
1159896,薬局　日本メディカル,1430015,（調基３イ）（後発調２）（在調）（か薬）（在薬）,東京都大田区大森西五丁目２１番１９号,03-6450-0557,"Ota-ku, Tokyo Omorinishi Chome No. 21, No. 19"
1159946,山王プライマリー薬局,1430023,（調基１）（地支体）（か薬）（在薬）,東京都大田区山王三丁目３０番１１号,03-5718-2301,"Ota-ku, Tokyo Sanno Third Street No. 30, No. 11"
1159953,ココカラファイン薬局　蒲田店,1440051,（調基１）（地支体）（後発調１）（在調）（か薬）（在薬）,東京都大田区西蒲田七丁目６９番１号東急プラザ１階,03-5711-7910,"Ota-ku, Tokyo Nishikamata seven-chome 69th No. 1 Tokyu Plaza first floor"
1159961,セイジョー薬局　雪谷大塚店,1450066,（調基１）（後発調１）（か薬）（在薬）,東京都大田区南雪谷二丁目１７番９号,03-3748-8961,"Ota-ku, Tokyo Minamiyukigaya chome 17th No. 9"
1159979,福寿堂藥局,1460083,（調基１）（地支体）（後発調３）（薬菌）（在調）（か薬）（在薬）,東京都大田区千鳥三丁目２０番５号１階,03-6715-4193,"Ota-ku, Tokyo staggered Third Street No. 20 No. 5 first floor"
1159987,共創未来　馬込薬局,1430022,（調基３ロ）（後発調１）（か薬）（在薬）,東京都大田区東馬込一丁目１９番３号コーポ白樺１階,03-6429-9366,"Ota-ku, Tokyo Higashimagome chome 19th No. 3 Corporate birch first floor"
1159995,そよかぜ薬局,1460095,（調基１）（後発調２）,東京都大田区多摩川一丁目２６番１９号,03-6715-5481,"Ota-ku, Tokyo Tama River chome No. 26, No. 19"
1250232,有限会社　ほてい薬局,1550032,,東京都世田谷区代沢二丁目４５番７号,03-3467-0935,"Setagaya-ku, Tokyo Daizawa chome No. 45 No. 7"
1250604,有限会社　渡辺薬局,1540011,（調基１）（後発調１）（在薬）,東京都世田谷区上馬一丁目１７番１０号,03-3421-0359,"Setagaya-ku, Tokyo excellent horse-chome 17th No. 10"
1250620,上町薬局,1540017,（調基１）（地支体）（後発調１）（か薬）（在薬）,東京都世田谷区世田谷三丁目３番６号,03-3420-0018,"Setagaya-ku, Tokyo Setagaya Third Street No. 3 No. 6"
1251081,有限会社　内池薬局,1540024,（調基１）（在薬）,東京都世田谷区三軒茶屋一丁目９番１３号,03-3411-0098,"Setagaya-ku, Tokyo Sangenjaya chome No. 9 No. 13"
1252394,キクノミズ薬局,1540001,（調基１）（在薬）,東京都世田谷区池尻二丁目１８番１４号,03-3414-8800,"Setagaya-ku, Tokyo Ikejiri chome No. 18 No. 14"
1252659,渡部薬局幸運堂,1580082,（調基１）（後発調３）,東京都世田谷区等々力二丁目３５番１６号,03-3702-9603,"Setagaya-ku, Tokyo Todoroki-chome 35 No. 16 No."
1252741,梅ヶ丘薬局,1540022,（調基１）（後発調２）（在薬）,東京都世田谷区梅丘一丁目２１番７号,03-3420-3241,"Setagaya-ku, Tokyo Umegaoka chome No. 21 No. 7"
1252766,立花薬局,1540011,（調基１）（か薬）（在薬）,東京都世田谷区上馬二丁目５番８号,03-3424-3939,"Setagaya-ku, Tokyo excellent horse-chome No. 5 No. 8"
1252824,ミノリ薬局,1540002,,東京都世田谷区下馬六丁目３５番７号,03-3424-1004,"Setagaya-ku, Tokyo dismounted 6-chome No. 35 No. 7"
1253145,有限会社　タマヤ薬局,1560057,（調基１）,東京都世田谷区上北沢四丁目１１番６号,03-3302-1521,"Setagaya-ku, Tokyo Kamikitazawa chome 11th No. 6"
1253368,水野薬局,1560052,（調基１）（在薬）,東京都世田谷区経堂二丁目３番１号,03-3426-1234,"Setagaya-ku, Tokyo Kyodo chome third No. 1"
1253541,松澤薬局,1540002,（調基１）（か薬）（在薬）,東京都世田谷区下馬六丁目１５番１３号ＳＳビル１階,03-3410-9969,"Setagaya-ku, Tokyo dismounted 6-chome 15th No. 13 SS building the first floor"
1253897,たなか薬局,1570067,（調基１）,東京都世田谷区喜多見三丁目２１番２３号,03-3416-4387,"Setagaya-ku, Tokyo Kitami Third Street No. 21 No. 23"
1253947,青木漢方薬局,1580083,（調基１）,東京都世田谷区奥沢三丁目３２番７号シャングリラ奥沢１０２号室,03-3728-9729,"Setagaya-ku, Tokyo Okusawa Third Street No. 32 No. 7 Shangri-La Okusawa 102, Room"
1253962,奥沢回生堂薬局,1580083,,東京都世田谷区奥沢一丁目５２番３号,03-3728-7015,"Setagaya-ku, Tokyo Okusawa chome No. 52 No. 3"
1254283,東優企業組合　松原薬局営業所,1560043,（調基１）（か薬）（在薬）,東京都世田谷区松原五丁目３番１６号,03-3321-3236,"Setagaya-ku, Tokyo Matsubara Chome No. 3 No. 16"
1254317,池田快生堂薬局,1570062,（調基１）（在薬）,東京都世田谷区南烏山六丁目３番１４号,03-3308-1261,"Setagaya-ku, Tokyo Minamikarasuyama 6-chome No. 3 No. 14"
1254341,漢寿堂薬局,1560055,（調基１）（在薬）,東京都世田谷区船橋一丁目３７番１号,03-3706-4193,"Setagaya-ku, Tokyo Funabashi chome No. 37 No. 1"
1254408,三軒茶屋薬局,1540024,（調基１）（後発調１）（在薬）,東京都世田谷区三軒茶屋一丁目３９番５号メゾン・デ・スタチュ１階,03-3487-7056,"Setagaya-ku, Tokyo Sangenjaya chome 39th No. 5 Maison de Sutachu the first floor"
1254432,菊池薬局,1580096,（調基１）（在薬）,東京都世田谷区玉川台二丁目１番４号,03-3700-1514,"Setagaya-ku, Tokyo Tamagawadai chome No. 1 No. 4"
1254515,シロハト薬局,1560052,,東京都世田谷区経堂四丁目３８番１５号,03-3420-4680,"Setagaya-ku, Tokyo Kyodo chome No. 38 No. 15"
1254531,ことぶき薬局,1570072,（調基１）（地支体）（か薬）（在薬）,東京都世田谷区祖師谷四丁目１番２５号ヴィラ祖師谷１０３,03-3484-9751,"Setagaya-ku, Tokyo Soshigaya chome No. 1 No. 25 Villa Soshigaya 103"
1254549,ケンポドーファーマシー,1560052,（調基１）（地支体）（在調）（か薬）（在薬）,東京都世田谷区経堂二丁目１６番１５号,03-3428-7066,"Setagaya-ku, Tokyo Kyodo chome 16th No. 15"
1254820,ベビー堂薬局,1540002,（調基１）（後発調２）（か薬）（在薬）,東京都世田谷区下馬一丁目１９番３号,03-3421-6238,"Setagaya-ku, Tokyo dismounted chome 19th No. 3"
1254838,伊東薬局,1560041,（調基１）（在薬）,東京都世田谷区大原二丁目２７番３３号,03-3321-0461,"Setagaya-ku, Tokyo Ohara chome No. 27 No. 33"
1254853,薬局　赤堤ファーマシー,1560044,（調基１）（後発調１）（か薬）（在薬）,東京都世田谷区赤堤五丁目１６番１３号,03-3321-3696,"Setagaya-ku, Tokyo Akatsutsumi Chome No. 16 No. 13"
1254911,双葉薬局,1580097,（調基１）（在薬）,東京都世田谷区用賀四丁目１３番７号１０２号,03-3707-5552,"Setagaya-ku, Tokyo Yoga chome 13th No. 7 No. 102"
1254978,かちどき薬局　下馬店,1540002,（調基１）（か薬）（在薬）,東京都世田谷区下馬六丁目３１番２０号,03-5486-2930,"Setagaya-ku, Tokyo dismounted 6-chome No. 31 No. 20"
1254994,マエノ薬局,1550031,（調基１）（地支体）（在調）（か薬）（在薬）,東京都世田谷区北沢二丁目７番７号,03-3481-5268,"Setagaya-ku, Tokyo Kitazawa chome No. 7 No. 7"
1255025,ツカハラ薬局,1540002,（調基１）（地支体）（後発調１）（在調）（か薬）（在薬）,東京都世田谷区下馬六丁目２０番１０号,03-3410-2690,"Setagaya-ku, Tokyo dismounted 6-chome No. 20 No. 10"
1255264,ニイナ調剤薬局,1570066,（調基１）（地支体）（か薬）（在薬）,東京都世田谷区成城六丁目１０番８号ニイナビル２階,03-3483-1744,"Setagaya-ku, Tokyo Seijo 6-chome 10th No. 8 Niinabiru the second floor"
1255298,やまわ薬局,1560043,（調基１）（在薬）,東京都世田谷区松原二丁目１７番３９号,03-3321-3155,"Setagaya-ku, Tokyo Matsubara chome 17th No. 39"
1255306,ミキ薬局　下北沢店,1550031,（調基１）（後発調１）（か薬）（在薬）,東京都世田谷区北沢二丁目２２番７号フォルム下北沢１階,03-5481-8934,"Setagaya-ku, Tokyo Kitazawa chome No. 22 No. 7 form Shimokitazawa first floor"
1255322,大林薬局,1540004,,東京都世田谷区太子堂二丁目１５番１号,03-3410-7908,"Setagaya-ku, Tokyo Taishido chome 15th No. 1"
1255330,みなと薬局　駒沢支店,1540011,（調基１）（在薬）,東京都世田谷区上馬四丁目５番６号,03-3411-6091,"Setagaya-ku, Tokyo excellent horse chome No. 5 No. 6"
1255371,福寿薬局,1540017,（調基１）（後発調２）（か薬）（在薬）,東京都世田谷区世田谷三丁目２４番１４号,03-3426-2811,"Setagaya-ku, Tokyo Setagaya Third Street No. 24 No. 14"
1255397,ミツワ薬局,1540021,（調基１）（在薬）,東京都世田谷区豪徳寺一丁目４６番２０号,03-5450-9437,"Setagaya-ku, Tokyo Gotokuji chome 46th No. 20"
1255447,東優企業組合　廣田屋薬局営業所,1550033,（調基１）,東京都世田谷区代田一丁目３３番１４号,03-5430-1270,"Setagaya-ku, Tokyo Shirota chome 33 No. 14 No."
1255454,ふかざわ薬局,1580081,（調基１）（か薬）（在薬）,東京都世田谷区深沢五丁目５番１９号コーポ滝沢１階１０２号室,03-3701-0744,"Setagaya-ku, Tokyo Fukasawa Chome No. 5, No. 19 corporate Takizawa first floor of 102 Room No."
1255462,田辺薬局　九品仏南店,1580083,（調基１）（地支体）（在調）（か薬）（在薬）,東京都世田谷区奥沢六丁目３番７号サンプラザ田園調布１０２,03-5706-0545,"Setagaya-ku, Tokyo Okusawa 6-chome No. 3 No. 7 Sun Plaza Denenchofu 102"
1255538,穴沢薬局,1560044,（調基１）（後発調１）,東京都世田谷区赤堤二丁目４３番１１号メゾンＲ・Ｔ１階,03-3321-7804,"Setagaya-ku, Tokyo Akatsutsumi chome No. 43 No. 11 Maison R · T1 floor"
1255587,ひとみ薬局　喜多見団地店,1570067,（調基１）（後発調１）（在調）（在薬）,東京都世田谷区喜多見二丁目１０番３号１０２号,03-3416-3413,"Setagaya-ku, Tokyo Kitami chome 10th No. 3 No. 102"
1255710,カモメ薬局　上北沢店,1560057,（調基１）,東京都世田谷区上北沢四丁目１７番４号,03-5317-8102,"Setagaya-ku, Tokyo Kamikitazawa chome 17th No. 4"
1255744,カンジュドー薬局　下高井戸店,1560044,（調基１）（地支体）（か薬）（在薬）,東京都世田谷区赤堤四丁目４６番１３号,03-3328-4193,"Setagaya-ku, Tokyo Akatsutsumi chome 46th No. 13"
1255777,あさひ薬局,1560051,（調基１）（在薬）,東京都世田谷区宮坂三丁目１０番３号,03-3706-3738,"Setagaya-ku, Tokyo Miyasaka Third Street No. 10 No. 3"
1255868,薬局わかば,1570065,（調基２）（後発調１）（在調）（か薬）（在薬）,東京都世田谷区上祖師谷五丁目２２番１５号,03-3305-2001,"Setagaya-ku, Tokyo Kamisoshigaya Chome No. 22 No. 15"
1255892,薬局新代田,1560042,（調基１）（在調）（か薬）（在薬）,東京都世田谷区羽根木一丁目２番８号,03-5376-8259,"Setagaya-ku, Tokyo Hanegi chome No. 2 No. 8"
1255918,上祖師谷薬局,1570065,（調基１）（後発調１）（在調）（在薬）,東京都世田谷区上祖師谷五丁目２２番２号,03-3305-4891,"Setagaya-ku, Tokyo Kamisoshigaya Chome # 22 No. 2"
1256056,ことぶき薬局　砧店,1570072,（調基１）（地支体）（か薬）（在薬）,東京都世田谷区祖師谷三丁目３２番１１号,03-3484-8253,"Setagaya-ku, Tokyo Soshigaya Third Street # 32, No. 11"
1256064,マルニ薬局,1540011,（調基１）（か薬）（在薬）,東京都世田谷区上馬四丁目３９番７号,03-3422-0982,"Setagaya-ku, Tokyo excellent horse chome No. 39 No. 7"
1256098,九品仏薬局,1580083,（調基１）（地支体）（在調）（か薬）（在薬）,東京都世田谷区奥沢八丁目１４番１７号,03-3705-5128,"Setagaya-ku, Tokyo Okusawa eight-chome, No. 14 No. 17"
1256114,三宿薬局,1540005,（調基１）（地支体）（か薬）（在薬）,東京都世田谷区三宿一丁目７番６号,03-5432-7375,"Setagaya-ku, Tokyo Mishuku chome No. 7 No. 6"
1256130,三才堂薬局,1540016,（調基１）,東京都世田谷区弦巻四丁目２番１号,03-5450-2341,"Setagaya-ku, Tokyo helical chome No. 2 No. 1"
1256197,スクエア薬局　用賀,1580097,（調基１）（地支体）（薬菌）（在調）（か薬）（在薬）,東京都世田谷区用賀二丁目３６番８号用賀サンハイツ１０２号,03-3707-2310,"Tokyo Setagaya-ku, Yoga-chome 36th No. 8 Yoga Sanhaitsu No. 102"
1256221,菊池薬局　用賀店,1580097,（調基１）（か薬）,東京都世田谷区用賀四丁目３０番１３号,03-5491-2180,"Setagaya-ku, Tokyo Yoga chome No. 30 No. 13"
1256239,クオール薬局　駒沢店,1540012,（調基１）（地支体）（薬菌）（在調）（か薬）（在薬）,東京都世田谷区駒沢二丁目２番１７号,03-3419-5489,"Setagaya-ku, Tokyo Komazawa chome No. 2 No. 17"
1256288,ミネ薬局　下北沢店,1550031,（調基１）,東京都世田谷区北沢二丁目１１番４号佐藤ビル１階,03-3413-5784,"Setagaya-ku, Tokyo Kitazawa chome 11th No. 4 Sato building the first floor"
1256304,薬局馬事公苑ファーマシー,1560053,（調基１）,東京都世田谷区桜三丁目１５番１８号パラスト馬事公苑１０１,03-3425-5080,"Setagaya-ku, Tokyo Sakura Third Street No. 15 No. 18 Palast horse Kotooyakesono 101"
1256403,タカノ薬局,1570063,（調基１）,東京都世田谷区粕谷四丁目１９番１３号,03-3300-2724,"Setagaya-ku, Tokyo Kasuya chome 19th No. 13"
1256429,西岡薬局,1560045,（調基１）（在薬）,東京都世田谷区桜上水四丁目１８番１９号森本マンション１階,03-3304-1566,"Setagaya-ku, Tokyo Sakurajosui chome No. 18, No. 19 Morimoto apartment 1 floor"
1256437,東優企業組合　森田薬局,1580082,（調基１）（在薬）,東京都世田谷区等々力三丁目５番６号,03-3701-0228,"Setagaya-ku, Tokyo Todoroki Third Street No. 5 No. 6"
1256478,ツカハラ薬局,1540003,（調基１）（地支体）（在調）（か薬）（在薬）,東京都世田谷区野沢三丁目２２番２２号,03-5481-0233,"Setagaya-ku, Tokyo Nozawa Third Street No. 22 No. 22"
1256494,かちどき薬局　久我山店,1570061,（調基２）（か薬）（在薬）,東京都世田谷区北烏山二丁目１４番２５号メゾンドクール１階,03-5313-2032,"Setagaya-ku, Tokyo Kitakarasuyama chome 14th No. 25 Maison cool the first floor"
1256502,かえで薬局,1550032,（調基１）（地支体）（在調）（か薬）（在薬）,東京都世田谷区代沢二丁目４４番１１号,03-5433-8266,"Setagaya-ku, Tokyo Daizawa chome 44th No. 11"
1256569,ミキ薬局　祖師谷店,1570065,（調基３イ）（か薬）（在薬）,東京都世田谷区上祖師谷五丁目２２番１５号,03-5384-7820,"Setagaya-ku, Tokyo Kamisoshigaya Chome No. 22 No. 15"
1256585,清水薬局,1570067,（調基１）（地支体）（後発調２）（か薬）（在薬）,東京都世田谷区喜多見九丁目１番７号喜多見平和堂ビル地下１階,03-3488-9031,"Setagaya-ku, Tokyo Kitami nine chome No. 7 Kitami Heiwado building basement first floor"
1256601,佐野薬局,1570062,（調基１）（地支体）（後発調１）（か薬）（在薬）,東京都世田谷区南烏山四丁目８番４号,03-3309-9913,"Setagaya-ku, Tokyo Minamikarasuyama chome No. 8 No. 4"
1256627,鎌倉橋薬局,1550032,（調基１）（在薬）,東京都世田谷区代沢四丁目４５番９号,03-5433-8553,"Setagaya-ku, Tokyo Daizawa chome No. 45 No. 9"
1256643,薬局ファーマシー・フォー・ファーマシーズ,1550032,,東京都世田谷区代沢二丁目２９番１２号,03-5481-2575,"Setagaya-ku, Tokyo Daizawa chome No. 29 No. 12"
1256650,わこう薬局,1580097,（調基１）（地支体）（在調）（か薬）（在薬）,東京都世田谷区用賀四丁目９番６号プラザスズキ１０１,03-3709-9312,"Setagaya-ku, Tokyo Yoga chome No. 9 No. 6 Plaza Suzuki 101"
1256700,大蔵調剤薬局,1570073,（調基１）（地支体）（在調）（か薬）（在薬）,東京都世田谷区砧三丁目４番１号,03-3417-6755,"Setagaya-ku, Tokyo Kinuta Third Street No. 4 No. 1"
1256767,共立薬局,1570067,（調基１）（地支体）（後発調２）（か薬）（在薬）,東京都世田谷区喜多見八丁目１８番１０号小泉ビル１階,03-5494-6661,"Setagaya-ku, Tokyo Kitami eight-chome, No. 18, No. 10 Koizumi building the first floor"
1256817,成川薬局　用賀店,1580097,（調基１）（か薬）（在薬）,東京都世田谷区用賀四丁目４番５号新栄倉ビル１階,03-5491-5193,"Setagaya-ku, Tokyo Yoga chome No. 4 No. 5 Shin'eikura building the first floor"
1256858,田辺薬局　二子玉川店,1580094,（調基１）（地支体）（後発調１）（在調）（か薬）（在薬）,東京都世田谷区玉川三丁目３９番２７号,03-5491-4387,"Setagaya-ku, Tokyo Tamagawa Third Street No. 39 No. 27"
1256882,薬樹薬局　大原,1560041,（調基１）（地支体）（後発調２）（在調）（か薬）（在薬）,東京都世田谷区大原一丁目５６番３号代田橋ビル１０１,03-3466-0870,"Setagaya-ku, Tokyo Ohara chome 56th No. 3 Daitabashi building 101"
1256916,ひまわり調剤薬局,1560045,（調基１）（地支体）（在調）（か薬）（在薬）,東京都世田谷区桜上水五丁目２７番３号,03-3306-5150,"Setagaya-ku, Tokyo Sakurajosui Chome No. 27 No. 3"
